maHocSinh,maPhuongAn,diemToan,diemVan,diemNgoaiNgu,diemVatLy,diemHoaHoc,diemSinhHoc,diemTrungBinh,mucKhopSoThich,tiLeTaiChinh,khopDiaBan,diemChuanThamKhao,soLuotTuongTacTruoc,khoiTruong,vungMien,nhomNganh,phuongThuc,nhanPhuHop
32,ANH_N395477_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.8,0.8,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.53
32,ANH_N628255_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.8,0.8,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.64
32,ANH_N759133_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.8,0.8,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.95
32,ANH_N596695_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.8,0.8,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.4
32,ANH_N779926_DiemThiTHPT,5.6,6.5,7.9,8.3,7.0,7.3,7.099999999999999,0.8,0.8,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.14
33,ANH_N605528_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,0.6,1.0,1.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.07
33,ANH_N827538_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,1.0,1.0,1.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.02
33,ANH_N768284_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,0.6,1.0,1.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.98
33,ANH_N684209_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,0.6,1.0,1.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.11
33,ANH_N174137_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,0.6,1.0,1.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.39
33,ANH_N628706_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,0.6,1.0,1.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.67
33,ANH_N396286_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,0.6,1.0,1.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.17
33,ANH_N700928_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,0.6,1.0,1.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.09
33,ANH_N583852_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,0.6,1.0,1.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.53
33,ANH_N924441_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,1.0,1.0,1.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.69
33,ANH_N395477_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,1.0,1.0,1.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.62
33,ANH_N628255_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,1.0,1.0,1.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.61
33,ANH_N759133_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,1.0,1.0,1.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.22
33,ANH_N596695_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,1.0,1.0,1.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.08
33,ANH_N779926_DiemThiTHPT,5.1,7.6,8.0,7.2,7.2,6.4,6.916666666666667,1.0,1.0,1.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.94
34,ANH_N605528_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.8,1.0,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.9
34,ANH_N827538_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.6,1.0,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.13
34,ANH_N768284_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.8,1.0,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.46
34,ANH_N684209_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.8,1.0,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.31
34,ANH_N174137_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.8,1.0,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.36
34,ANH_N628706_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.8,1.0,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.74
34,ANH_N396286_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.8,1.0,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.08
34,ANH_N700928_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.8,1.0,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.1
34,ANH_N583852_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.8,1.0,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.58
34,ANH_N924441_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.6,1.0,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.08
34,ANH_N395477_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.6,1.0,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.8
34,ANH_N628255_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.6,1.0,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.38
34,ANH_N759133_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.6,1.0,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.29
34,ANH_N596695_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.6,1.0,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.14
34,ANH_N779926_DiemThiTHPT,8.7,7.1,5.7,7.9,5.6,8.4,7.233333333333333,0.6,1.0,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.06
35,ANH_N605528_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,1.0,1.0,0.0,7.31,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.59
35,ANH_N827538_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,0.6,1.0,0.0,8.063333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.92
35,ANH_N768284_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,1.0,1.0,0.0,7.833333333333333,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.13
35,ANH_N684209_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,1.0,1.0,0.0,8.16,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,3.06
35,ANH_N174137_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,1.0,1.0,0.0,6.876666666666666,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.11
35,ANH_N628706_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,1.0,1.0,0.0,8.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,4.33
35,ANH_N396286_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,1.0,1.0,0.0,8.049999999999999,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.71
35,ANH_N700928_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,1.0,1.0,0.0,6.23,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.23
35,ANH_N583852_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,1.0,1.0,0.0,7.326666666666667,0.0,QuanDoiCongAn,MienBac,CongNgheThongTin,DiemThiTHPT,2.05
35,ANH_N924441_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,0.6,1.0,0.0,8.473333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.51
35,ANH_N395477_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,0.6,1.0,0.0,7.683333333333334,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.8
35,ANH_N628255_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,0.6,1.0,0.0,8.209999999999999,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,2.98
35,ANH_N759133_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,0.6,1.0,0.0,7.676666666666667,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.82
35,ANH_N596695_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,0.6,1.0,0.0,6.260000000000001,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,4.19
35,ANH_N779926_DiemThiTHPT,5.9,8.1,7.7,5.1,7.9,6.2,6.816666666666666,0.6,1.0,0.0,8.526666666666666,0.0,QuanDoiCongAn,MienBac,LuatNgoaiGiao,DiemThiTHPT,3.82
